1765653292.857289583,2025-12-13 19:14:52,28265547,0,0,0
1765653293.873543860,2025-12-13 19:14:53,28265555,0,0,0
1765653294.894100173,2025-12-13 19:14:54,28265563,0,0,0
1765653295.911885004,2025-12-13 19:14:55,28265573,0,0,0
1765653296.928893776,2025-12-13 19:14:56,28265581,0,0,0
1765653297.939934610,2025-12-13 19:14:57,28265589,0,0,0
1765653298.954735678,2025-12-13 19:14:58,28265598,0,0,0
1765653299.965468664,2025-12-13 19:14:59,28265606,0,0,0
1765653300.982045635,2025-12-13 19:15:00,28265614,0,0,0
1765653301.996305376,2025-12-13 19:15:01,28265622,0,0,0
1765653303.013268198,2025-12-13 19:15:03,28265632,0,0,0
1765653304.030112975,2025-12-13 19:15:04,28265640,0,0,0
1765653305.046628647,2025-12-13 19:15:05,28265648,0,0,0
1765653306.058891437,2025-12-13 19:15:06,28265656,0,0,0
1765653307.076491944,2025-12-13 19:15:07,28265664,0,0,0
1765653308.095543874,2025-12-13 19:15:08,28265672,0,0,0
1765653309.108713049,2025-12-13 19:15:09,28265680,0,0,0
1765653310.125896492,2025-12-13 19:15:10,28265688,0,0,0
1765653311.144503636,2025-12-13 19:15:11,28265697,0,0,0
1765653312.159312657,2025-12-13 19:15:12,28265705,0,0,0
1765653313.175627734,2025-12-13 19:15:13,28265713,0,0,0
1765653314.193338211,2025-12-13 19:15:14,28265721,0,0,0
1765653315.206522794,2025-12-13 19:15:15,28265729,0,0,0
1765653316.224226945,2025-12-13 19:15:16,28265737,0,0,0
1765653317.241802548,2025-12-13 19:15:17,28265745,0,0,0
1765653318.260355023,2025-12-13 19:15:18,28265753,0,0,0
1765653319.272651396,2025-12-13 19:15:19,28265761,0,0,0
1765653320.289314368,2025-12-13 19:15:20,28265769,0,0,0
1765653321.301955872,2025-12-13 19:15:21,28265777,0,0,0
1765653322.320223208,2025-12-13 19:15:22,28265785,0,0,0
1765653323.332761993,2025-12-13 19:15:23,28265793,0,0,0
1765653324.353350334,2025-12-13 19:15:24,28265801,0,0,0
1765653325.366178944,2025-12-13 19:15:25,28265809,0,0,0
1765653326.385776977,2025-12-13 19:15:26,28265817,0,0,0
1765653327.401602162,2025-12-13 19:15:27,28265825,0,0,0
1765653328.418628714,2025-12-13 19:15:28,28265833,0,0,0
1765653329.433810129,2025-12-13 19:15:29,28265841,0,0,0
1765653330.446578000,2025-12-13 19:15:30,28265849,0,0,0
1765653331.464120998,2025-12-13 19:15:31,28265857,0,0,0
1765653332.476271675,2025-12-13 19:15:32,28265865,0,0,0
1765653333.493309583,2025-12-13 19:15:33,28265873,0,0,0
1765653334.505819259,2025-12-13 19:15:34,28265881,0,0,0
1765653335.521866333,2025-12-13 19:15:35,28265890,0,0,0
1765653336.533231674,2025-12-13 19:15:36,28265898,0,0,0
1765653337.551591493,2025-12-13 19:15:37,28265906,0,0,0
1765653338.570231558,2025-12-13 19:15:38,28265914,0,0,0
1765653339.584567224,2025-12-13 19:15:39,28265923,0,0,0
1765653340.605286492,2025-12-13 19:15:40,28265931,0,0,0
1765653341.620498279,2025-12-13 19:15:41,28265939,0,0,0
1765653342.637321921,2025-12-13 19:15:42,28265947,0,0,0
1765653343.656410725,2025-12-13 19:15:43,28265955,0,0,0
1765653344.671253857,2025-12-13 19:15:44,28265963,0,0,0
1765653345.689170495,2025-12-13 19:15:45,28265971,0,0,0
1765653346.703533517,2025-12-13 19:15:46,28265979,0,0,0
1765653347.721955315,2025-12-13 19:15:47,28265987,0,0,0
1765653348.739602074,2025-12-13 19:15:48,28265995,0,0,0
1765653349.757825401,2025-12-13 19:15:49,28266003,0,0,0
1765653350.769874939,2025-12-13 19:15:50,28266011,0,0,0
1765653351.788158836,2025-12-13 19:15:51,28266019,0,0,0
1765653352.805979170,2025-12-13 19:15:52,28266027,0,0,0
1765653353.819443204,2025-12-13 19:15:53,28266035,0,0,0
1765653354.839842959,2025-12-13 19:15:54,28266043,0,0,0
1765653355.860062655,2025-12-13 19:15:55,28266051,0,0,0
1765653356.878713390,2025-12-13 19:15:56,28266059,0,0,0
1765653357.898282715,2025-12-13 19:15:57,28266068,0,0,0
1765653358.911424862,2025-12-13 19:15:58,28266077,0,0,0
1765653359.930592030,2025-12-13 19:15:59,28266085,0,0,0
1765653360.949548794,2025-12-13 19:16:00,28266094,0,0,0
1765653361.964363251,2025-12-13 19:16:01,28266102,0,0,0
1765653362.979300272,2025-12-13 19:16:02,28266110,0,0,0
1765653363.998593770,2025-12-13 19:16:04,28266118,0,0,0
1765653365.011909710,2025-12-13 19:16:05,28266127,0,0,0
1765653366.030765236,2025-12-13 19:16:06,28266135,0,0,0
1765653367.045788685,2025-12-13 19:16:07,28266143,0,0,0
1765653368.068080024,2025-12-13 19:16:08,28266152,0,0,0
1765653369.087639121,2025-12-13 19:16:09,28266160,0,0,0
1765653370.105268409,2025-12-13 19:16:10,28266168,0,0,0
1765653371.125189367,2025-12-13 19:16:11,28266176,0,0,0
1765653372.139903713,2025-12-13 19:16:12,28266185,0,0,0
1765653373.157399770,2025-12-13 19:16:13,28266193,0,0,0
1765653374.170403350,2025-12-13 19:16:14,28266201,0,0,0
1765653375.187094051,2025-12-13 19:16:15,28266209,0,0,0
1765653376.199638986,2025-12-13 19:16:16,28266217,0,0,0
1765653377.217393386,2025-12-13 19:16:17,28266225,0,0,0
1765653378.230930814,2025-12-13 19:16:18,28266233,0,0,0
