1765653373.804524045,2025-12-13 19:16:13,1500,up,134217728,134217728
1765653374.816274908,2025-12-13 19:16:14,1500,up,134217728,134217728
1765653375.827523214,2025-12-13 19:16:15,1500,up,134217728,134217728
1765653376.839374170,2025-12-13 19:16:16,1500,up,134217728,134217728
1765653377.850550068,2025-12-13 19:16:17,1500,up,134217728,134217728
1765653378.863258797,2025-12-13 19:16:18,1500,up,134217728,134217728
1765653379.876482470,2025-12-13 19:16:19,1500,up,134217728,134217728
1765653380.887550269,2025-12-13 19:16:20,1500,up,134217728,134217728
1765653381.898971872,2025-12-13 19:16:21,1500,up,134217728,134217728
1765653382.909826343,2025-12-13 19:16:22,1500,up,134217728,134217728
1765653383.921129160,2025-12-13 19:16:23,1500,up,134217728,134217728
1765653384.932331585,2025-12-13 19:16:24,1500,up,134217728,134217728
1765653385.943778336,2025-12-13 19:16:25,1500,up,134217728,134217728
1765653386.955015828,2025-12-13 19:16:26,1500,up,134217728,134217728
1765653387.967601316,2025-12-13 19:16:27,1500,up,134217728,134217728
1765653388.980597961,2025-12-13 19:16:28,1500,up,134217728,134217728
1765653389.992922093,2025-12-13 19:16:29,1500,up,134217728,134217728
1765653391.004450421,2025-12-13 19:16:31,1500,up,134217728,134217728
1765653392.016548873,2025-12-13 19:16:32,1500,up,134217728,134217728
1765653393.029635910,2025-12-13 19:16:33,1500,up,134217728,134217728
1765653394.040873073,2025-12-13 19:16:34,1500,up,134217728,134217728
1765653395.053767321,2025-12-13 19:16:35,1500,up,134217728,134217728
1765653396.065723758,2025-12-13 19:16:36,1500,up,134217728,134217728
1765653397.077273097,2025-12-13 19:16:37,1500,up,134217728,134217728
1765653398.090239851,2025-12-13 19:16:38,1500,up,134217728,134217728
1765653399.101535948,2025-12-13 19:16:39,1500,up,134217728,134217728
1765653400.113002553,2025-12-13 19:16:40,1500,up,134217728,134217728
1765653401.124247769,2025-12-13 19:16:41,1500,up,134217728,134217728
1765653402.135581906,2025-12-13 19:16:42,1500,up,134217728,134217728
